id_item_contrato,ds_item,sg_unidade_medida,ds_1,ds_2,ds_3,ids_itens_contratos
5272,"CONFECCAO / MANUTENCAO DE PAINEL VISUAL 000014249 Confecção , manutenção de painel visual",NA,CONFECCAO,CONFECCAO /,CONFECCAO / MANUTENCAO,"{49591d13840051bc61f80afea0495d7d,c4b45b19a55f5c3f14c8f0897447f7b2,0bc79299a9a79e8d2a20765a9d668955,53545a05e654490c411f6d1488ca51fc,a1c822b1b95f1f74530d13345f71a0ab,a346401e147f1da1989b5cdcd9a837c1,72849b2e099609e9f266fd7c8869de90,aed8d079b47b8e9da1b47b8be029468b,2eafb25130d9fe8a47733779bcda9fbc,fb2bf95715a996201186d1338aadbf6b,311d335e61133d33a3fa0f078790723f,e6354f545c409a248c93c9458db047ac,d1ef40b3d275131281c71e58d0ddc06a,85e0c73e11d01e2b13762414a2c20269,2c3a6ec6eb4b933c82e754b354fe0cac,326723c9f24f123a83e8cf3cba20e4e6,4c090b22ea22a7402466562fab1831ca,def72bb595c70b06c8463ce2f939b43f,33dcc779ea267e6f43a853665bb79592,b3838a754f127b416e56fc8223b37c81,b55d0fe1b359d664da6aec2d79093af2,81ec9c9d6ef2580911ace4a8f12e653a,6a450ce03b5cac90ff78b931d257b683,0575442a3523e2018e85d4bbc1198d0f,a09d5a4fa32acedb30105ad6157281e7,1c24ce089f70aae95a3096f186b4a002,3f5ea16f3b84ae895e45942cfe3c0ab2,bc7d1419825c11ab4f75d2c26128501a,09f6e63ad1fcb9d8ca51fb08deaa77e8,97e5a980bcc232dec8c47065e5cb40b6,a7524e381f9f272d1a3550cb902e9304,bb09fc15533009b1f999e9427e778f10,1b90271c57e8ebd9f4bc8688c6d48748,56e0d6cb03c8e5bfe9895518165497b8,276ca2eda3ad5f7839a64e3c122d19c9,5614972d89cf232af5e1d40389112a3a,d63d41fbc341f70d7aa858aa374f9d3d,c789cb3da764bef8a1cc669916879653,a02d872b0f469742a35c2f3fcb6560b4,5a4ee0b734d3a47a72bc4299f575162d,4f6294957a4bbe8348c6a90acf48d8db,4a11260443d73c8e98b5d2368cc56243,45376c2ad7b0125db9a2ce93e55742f9,70c97485e8043d145a727aa67a6a5154,a54d7e03f74ecff1a08c43647c488a34,7612d318d812c1638078c54fc51da286,975e4a994cb7b96174a4018151386ee8,611c43d8faf4c09d6d09e565921afc8a,fe601a3ab2d3a74d6445cc45b361aab8,a5d3ba2d6944870ee0f5cd709d5a34ae,3f02bf99dcf1e2726352bc87b9ed7acc,b58e9f485e983a9ad741e1fab3833a54,254c6ef1611ea00f4f77d577970fb3db,c3edbc8c50d33521929fd494a461aa2e,bf8c3ef0af6764365878c1a790479584,2b765dd732b13ecaf09575f823f67847,c0128b608d89ad0c0e20ee512dd722b8,a198a8fe6af422abae9d421291301bf7,bb4ebb348aff672c313a70fd426272de,957ba2e7e0813f174ee2250b6570c2ac,406f8fb5a8ffd7522bd74845576d976b,0d6647bd819027b1f9519c4071dba155,18670994bec395f6c6df38316595bc89,3353ba8e6dbb9afd25784970e534614f,c876d7081246ca7c547408f9c3a10636,72cf3029e01295190d0bd017e92c79fb,38b226b28d2b324f07b3a3701f7f19dd,f3eb4e419ca3ee954fb46844859d916c,48f75355f0d3140757a0666771dfd57c,6e64002e41459c0963590778b82d8d1d,91621a6127541dc34f4508717b3c4bd7,853e2279ba01d9c81af672b291f214f3,eca3b0775eaaadc56fa82d7f0401a470,f48854e12f82954c541c12d2bf3f861e,a9d11a02b70e0aa46f72df8208e053fd,60fd4df6751b03bd1d4371fda4a9e060,91e11a378493883501f903c91b71d3e4,6b5dc6c36d6de0f97a1f45756bbdce89,c3e657b7939ff07c3ba42852bf8fbee1,3db12b8c7b5de6367b59771c3b3c8559,2e7dc9e0bc17a4dddb6255b2a9e0c963,ae432a2c2c45ba702fd2064309d48fa2,345a7b0b2eed48eb84cf084aee371b7a,06eb1df185484805babfcc3f0bc5e9ac}"
6941,SERINGA SERINGA 20 ML 000439645,Unidade,SERINGA,SERINGA SERINGA,SERINGA SERINGA 20,"{ff95881272ad4d8c18b843da55575e01,1a0d630199e636bf884f0f3c3e828406,eaba0eb1b948701fc95be24d9c1704fb,1861a900cdd52b08c01ee41b3a8616f5,603a1581ceb753aacfba9458d38a657d,801f28a98d54f26c16539509ff29a8dc,3ca7d03bfb0b199fc138844b85eb91ab,e9cdad2078689a048d97864fcc2cbbd7,ab36b6b3d37fb7872ae83ba6dce50b77,6161a272d0c9e5e8cc9cde46c3f0c6e9,931b1df46821b34edeee4573b73145f1,736f37112c253352ab4c54b032b1664d,51aa9fbad73a43e62c5425678469803a,545dc469aff97f08d6c64ae6f4d70021}"
8479,MEROPENEM GENÉRICO 000288298,FRASCO-AMPOLA,MEROPENEM,MEROPENEM GENÉRICO,MEROPENEM GENÉRICO 000288298,"{9da7c807dbd4f67b7de0e98c0479e991,c330888ed7fbf28b760a550606872a21,b17668c90dc8ad7a92ee1d209be01af5}"
7586,LONA PLÁSTICA - 000353799,METRO,LONA,LONA PLÁSTICA,LONA PLÁSTICA -,"{02a21e9cc15a8640d7c3b5415aca7725,8f7cd01e71898376fd2cb127f64f08c3,5d613ad20e6228124912bd6fa4f8a976,36b8b92ec6e43cc2761e4c7a4515e320,61ec3d3f9d36ba096a297b702b3f00fb,2c554d60479ce4f50dc074f7821a3a83}"
8374,BOMBONA Emplasul 000255949,Unidade,BOMBONA,BOMBONA Emplasul,BOMBONA Emplasul 000255949,"{42bcdb7e742bd5bbdc49716fa1b8c822,acb796aaf51b78b6d6242ed32f518c25,21cc4a06bde6d8c20430a4a8c1cf4ff5,6aeb57288254da5c43bbab3042c0afc5,dc3b8e8e4bb196c44fbdb97fd3d07690}"
5973,MÁSCARA N95 SEM VALVULA,NA,MÁSCARA,MÁSCARA N95,MÁSCARA N95 SEM,"{393bab9b3dad8137a5b8238874cefb5f,3ecc85685ed678c8efe244d2437381b3,f2c8b9d4b1ae3f1cc7d9440196270b61,ddde6f176e9024bfcd7d5259771ccd6a,843932ec83a27b2ec4ffdc00a782ca2d,a20269e70af9f5b6a4709be68b1cc5cc,9c5d148d29156476d46622e7b17b7430,b97f6b113cdfc1d4811d2234834c55fd,ecd741a33774bf14de9a9ecef5c5c991,25a48c40818d8456870305467cb1adc0,e88d536aadb927b96f3de511406d8c75,8c2b0b83501b69664faa9f1e2d496866}"
5400,ELÁSTICO VESTUÁRIO Elástico Chato 000223685,Metro,ELÁSTICO,ELÁSTICO VESTUÁRIO,ELÁSTICO VESTUÁRIO Elástico,"{88224710883f4677c71298af7318f769,47417f15633a47014974a4089c265b33,2fcbb4951691b5e6fcf2dc472c828afb,98caf43359a7f1248c6de9db97806824,6c74afa1504c8da6c640ad15fc238eb2,0ad7c0bff0b21c74d71e7c15f859be16,b769c0428202415e233e5780355ce3c0,b2134157140015df7e2535ce999e111f,f198c72869719382be675d1f6a115b5a,391fd1bb19332eb174e8bb97eae38e80,d6c277afdc7d86fb6c543cd0caf36afd,23cc554fa944bea56414c8812a2aedb5,4ecad4cca2ac6202dfacb42126a9f117,5c18bb947fcc07d0324c251d1f8f8694,06b30004b2040dd9797314580440de35,73a507a8d9a1b034b2672e62c16dfb2c,39c06a1eb2c7cf50a8498326593c57a0,575b9f572d19c3d6337e08daa41275a5,a63ed1e5e582bf10b2c9aad9af9739a4,25cebd67d92beff3dd63d9751f7e06b7,0579b43f743a47494d746c2968252878,45d52ea6ac4507c725e86735ded25c3f,fa3f612793cf789399acaf62dfcd3be1,b4e1457504e51c3df75e1a41933074c0,ddf6dce85ba5e7e4762b4260dd8ae37c,dc697b1e7831c3f17ee90657fc4816d7,dbcf1ff7224c55e813e064da1d58ac33,392e3c5e933060e3029e22b0b3667e70,3034b98970a5c73925819f9d7ef319c6,5759f4f45bb8ad7fe66dab9ee21bb33e,13b37b137ad7d5356d186b1ab098ee77,912251c5a8cdf2d9c5df1cda9405b1df,6b00eba856aaf1781d912dc459d91af9,59e7d9b7e1133272f9091ee039bb7382,5a0c080c8a78acc6ca7c571e0ed89e48,dc2dad44db8f53d1e020c7d9c9400a74,51a048e91eaf2a1ed9d163b177d060f7,9ebf7cf6854832c90702a8f55d120ac5,7867f4500381b11a4b6e8162505e8f21,8f95df82cd15f9db39e02095c57c71be,ebe0d6cef580b24f1fc4bf2cc894ad0f,c485fdb026ad28fe0553d13dfe4db06a,45113ad74e9250d20c4ac4c40e24cc23,a81813f46113fe8c82fcba716bc344b5,01d155a8546a9c63949d7bf6006d9e0d,1f47b3535f4ecaadb1abc287ab897efc,1dffeffc6a1860805530edc1c1788b9e,ba111033689afd13555d87f69479127c,b3987bfddc6ca3e673c4ff730b59d8cf,d3a5e99d4da8447369daa5b054f27462,71d7947b0a03f50383f6e176fdbcd304,ad285a9359db33207c77f9221072eafe,49af1946299708240b492cc75a4c87d6,6216bd7370bed0a78979643d0055e862,d5512498c44d00143f00af18467b2270,2891888e48caa94370b3dcfd853d9d2b,0c7a6dccc45a2c539cef721cb3533d09,3b89c1533a601a95258048edf9ef1e69,ae2efde284259f81ca4f68342f86582e,dfa118f868370f7e673a271aee5ec383,dfc596916ae064c7a05512c0d750106e,453b2f3980b0f9fcc8514666c2b83e57,addad6e00dece21e0d9616f1a745aa8e,634d0165d9aca0cfd1d0f11cbe524aba,36e8fd1c3255514b1722719889c7d976,292d1d1e061dccd42a6b508de94ddde8,7b83fca77cba80fe0ca1579a4eeba1ba}"
5700,AMPICILINA GENÉRICO 000270556,Frasco-ampola,AMPICILINA,AMPICILINA GENÉRICO,AMPICILINA GENÉRICO 000270556,"{82747c23fc5dffe2426aa17a86e3eef3,9c418713d6fe6cb936affacf91c7db5d,dffb22c8dd5220d4128db7701c6d8bed,c08e19e43c8f3f74b59ff5cf6683b80e,cc1beb48113e4f2e754c69e7fd180dd9,09cf799d4ffec5cbb60d427332986327,3328c3b1f66eaf35ae99123e07f88599,f4a9571d1b2fcf5b41e9564626e5351e,a7c14de1ff549958e3f1e7668a4d14c2}"
9204,ACICLOVIR pharlab 000268370,Comprimido,ACICLOVIR,ACICLOVIR pharlab,ACICLOVIR pharlab 000268370,"{184411c0e37279ecef3a0eecffe81d55,15dc3196beb1fa9b1c45ea87f388b9d7,b64d7e6c7ad0e5cd579c7d255b263342}"
9752,DIAZEPAM GERMED 000267195,Comprimido,DIAZEPAM,DIAZEPAM GERMED,DIAZEPAM GERMED 000267195,"{a14ff4e7973a65ddf92e3978e79c448f,1c71c96cd93280adf41afe58f9dd9ee9}"
9978,DOPAMINA GENERICO 000268960,"Ampola 10,00 ML",DOPAMINA,DOPAMINA GENERICO,DOPAMINA GENERICO 000268960,{93c591ac773eee793ef8ed6ae49233c9}
9979,FLUMAZENIL LENAZEN 000268510,"Ampola 5,00 ML",FLUMAZENIL,FLUMAZENIL LENAZEN,FLUMAZENIL LENAZEN 000268510,{9dc0728b52a8e29cbebb2f7b37bca1ce}
9164,HIDROCORTISONA ANDROCORTIL 000270219,Frasco-ampola,HIDROCORTISONA,HIDROCORTISONA ANDROCORTIL,HIDROCORTISONA ANDROCORTIL 000270219,"{8336b88cc523cd9bf9510a4feaf33260,16e8b5fbbbf5a767f908a2c645ecc586,ac617c9e6f86a882075255b428fe2874,0061ccad8b72fc6e33a806aa1b930a2c,c64b619f373dc292cd4b65d66c9816ef,56a17b12dfa7b84002964a94f599be00,2b780a8dfff2cc90125b27ac7b1abdf8,aa2802a8af800dd8b3db4af8bcb43847}"
6032,IPRATRÓPIO BROMETO Teuto 000268331,"FRASCO 20,00 ML",IPRATRÓPIO,IPRATRÓPIO BROMETO,IPRATRÓPIO BROMETO Teuto,"{245ce3faa004911311b5ee781fc3820f,0bbc647b8eeb56a6b4246b2459f03d9e,4882c85187c35a1072370bbccc2c3f35,9093ed9198a19050e84a836e19237e70,e94b7c886651c2d23ae5f384a74f3c64,2d6ed50334be0e4ec6576998f21b64ee,6268f1c5bbb4594658a0f2e7d1310463,782ff0a442682c398c5971bae4ba78a9,ca5d1af18c347e6ed9b3cb02c43de06e,48b7adb53eadceacd29c5ead37ea5cec,d3277a379e8ffd0345835c4dde8ab34a,c86e7cb64ad796c03b76d9e1ec678583,4f09f10596b0b0cc177536e1ddeab8dc,af5ee58a60ceb299b9f174e6b6fe6831,b29885c516e05222587036d5238326a6,6e50d98a86cf5fc9fa10ad684aaf0fe6,69cbea5e681ddc521fcaa42debaf5930,eca6edf38e1b88df9fc4e2d5aca7fbdf,63d6efdbb386417b6778da50e41a3234,728cf506296f832ca8dd3f0f8a50e9c4,c1c9578b2b4168d939057daf5aca281d,9bcab16ed34d79599621d613043afa38,c69df1826b253e69f0f4755364d227e1,5864278eeb9ec83c364ad584732696ee,b8559f80ae80ca04e1a7fa73645c94a2,1c61039e2ea8ce57447ccda37a0d9f8e,ec7bc85a19eeeb6ffa9c93a97712780a,70b464d4c85e927265ef3ee6e6767743,754be45e1459c32f9e77b7bc3ef2a093,6f8a1b7d2e8ab354a29d2e98a2ba85f8,9cdb8f5ca0af514afcdd022641f69134,12b1b118849d6fb92fe4e8edbac0c099,b2656723cac3abfbdf615d62514ae892,68ca254c3804e806e827592e68d0b8b8,b4df555cbd053a48936b4c7806bd6cba}"
7178,NISTATINA N/I 000266788,"Bisnaga 60,00 G",NISTATINA,NISTATINA N/I,NISTATINA N/I 000266788,"{501cd71018077ff87fe5203869f48523,fb12c033206d066f8d090cad619756db,ad4f38e8aaef1ac4d410d5aedf20a6ba,a818ef2f083dc6472aaac94e85895b1c}"
9980,NITROFURANTOÍNA GENERICO 000268273,Cápsula,NITROFURANTOÍNA,NITROFURANTOÍNA GENERICO,NITROFURANTOÍNA GENERICO 000268273,{2248702ff0a1239df6696cd83e7aae5c}
9981,ROPIVACAÍNA CLORIDRATO GENERICO 000269469,"Frasco 20,00 ML",ROPIVACAÍNA,ROPIVACAÍNA CLORIDRATO,ROPIVACAÍNA CLORIDRATO GENERICO,{8d87770be3b571dc7bcfb73976de2018}
6996,ESCOPOLAMINA BUTILBROMETO UNIÃO QUIMICA 000267283,COMPRIMIDO,ESCOPOLAMINA,ESCOPOLAMINA BUTILBROMETO,ESCOPOLAMINA BUTILBROMETO UNIÃO,"{8ce0374657d80a84561738e1482f70a8,186c4632bd712744982a0a1177519190,0d84b9913b10dc7e15fac4f7ca62a3c0,b0d3f92abc2269feb23ef005dbca87bf,fc9c0c810863bb394578b8c9d79bcd83,780e3a1fbf22c047ae25777d1a0f39a4,670f1b3addc949c510879c223dc0dbe2,de6d04ae5aee47b2f374145d12d9affa,2d4006e19fdf30627f143d0537cf8d00}"
8593,FITOMENADIONA ESKAVIT 000292399,"AMPOLA 1,00 ML",FITOMENADIONA,FITOMENADIONA ESKAVIT,FITOMENADIONA ESKAVIT 000292399,"{89407cf6be0904aa02c7016e9ad1de3f,53d749ac4914804ffa1c2af9020d5b6b,5d6360aab4bf6f426a6a994fb1745253,478d47652491496eb6b862be082304d6,eeee2458220b7ee1687929753dc4fc80}"
9011,ÓXIDO DE ZINCO NATIVITA 000279493,"Bisnaga 45,00 G",ÓXIDO,ÓXIDO DE,ÓXIDO DE ZINCO,"{972475c34f30a0493251f594aad3b0b0,14b228b8ca13f9bcd0d764223652a849,f47bc65e7a3d6a9059b189e2ae883afa}"
