CD_ORGAO,NOME_ORGAO,SIGLA_ORGAO,ESFERA,SETOR_GOVERNAMENTAL,CNPJ,HOME_PAGE,NATUREZA_JURIDICA,CONTABILIDADE,SITUACAO_ORGAO,CD_MUNICIPIO_TCERS,NOME_MUNICIPIO,CD_MUNICIPIO_IBGE
88068,CM DE PEDRAS ALTAS,CM,MUNICIPAL,LEGISLATIVO,4241539000193,www.camarapedrasaltas.rs.gov.br,PUBLICA,4320/64,1-ATIVO,489,PEDRAS ALTAS,4314175
88069,CM DE PINHAL DA SERRA,CM,MUNICIPAL,LEGISLATIVO,4643494000183,www.cmps.rs.gov.br,PUBLICA,4320/64,1-ATIVO,490,PINHAL DA SERRA,4314464
88070,CM DE PINTO BANDEIRA,CM,MUNICIPAL,LEGISLATIVO,17460118000103,www.pintobandeira.rs.leg.br,PUBLICA,4320/64,1-ATIVO,491,PINTO BANDEIRA,4314548
88071,CM DE QUATRO IRMÃOS,CM,MUNICIPAL,LEGISLATIVO,29567041000146,www.quatroirmaos.rs.leg.br,PUBLICA,4320/64,1-ATIVO,492,QUATRO IRMÃOS,4315313
88072,CM DE ROLADOR,CM,MUNICIPAL,LEGISLATIVO,4216907000143,www.camararolador.rs.gov.br,PUBLICA,4320/64,1-ATIVO,493,ROLADOR,4315958
88073,CM DE SANTA CECÍLIA DO SUL,CM,MUNICIPAL,LEGISLATIVO,29421546000106,www.camarasantaceciliadosul.rs.gov.br,PUBLICA,4320/64,1-ATIVO,494,SANTA CECÍLIA DO SUL,4316733
88074,CM DE SANTA MARGARIDA DO SUL,CM,MUNICIPAL,LEGISLATIVO,4219274000127,www.camarasantamargaridadosul.rs.gov.br,PUBLICA,4320/64,1-ATIVO,495,SANTA MARGARIDA DO SUL,4316972
88075,CM DE SÃO JOSÉ DO SUL,CM,MUNICIPAL,LEGISLATIVO,9635299000125,www.camarasaojosedosul.rs.gov.br,PUBLICA,4320/64,1-ATIVO,496,SÃO JOSÉ DO SUL,4318614
88076,CM DE SÃO PEDRO DAS MISSÕES,CM,MUNICIPAL,LEGISLATIVO,32856788000129,www.saopedrodasmissoes.rs.gov.br,PUBLICA,4320/64,1-ATIVO,497,SÃO PEDRO DAS MISSÕES,4319364
88077,CM DE TIO HUGO,CM,MUNICIPAL,LEGISLATIVO,5003540000142,www.camaratiohugo.rs.gov.br,PUBLICA,4320/64,1-ATIVO,498,TIO HUGO,4321469
88078,CM DE WESTFÁLIA,CM,MUNICIPAL,LEGISLATIVO,29507579000165,www.camarawestfalia.rs.gov.br,PUBLICA,4320/64,1-ATIVO,499,WESTFÁLIA,4323770
88109,CONS. INTERM. SAÚDE DO NOROESTE DO ESTADO DO RS,CISA,MUNICIPAL,CONSÓRCIO ADMINISTRATIVO,2231696000192,,PUBLICA,4320/64,1-ATIVO,101,IJUÍ,4310207
88111,PRODUTOS GAÚCHOS S/A.,PROGASA,MUNICIPAL,SOCIEDADE ANÔNIMA,92692698000171,,PRIVADA,6404/76,4-EXTINTO,185,SÃO JOSÉ DO NORTE,4318507
88112,INST. PREV. DOS SERV. PÚBL. MUN. - PELOTAS,PREVPEL,MUNICIPAL,AUTARQUIA,3577180000167,www.pelotas.com.br/servicos/prevpel/,PUBLICA,4320/64,1-ATIVO,144,PELOTAS,4314407
88113,INST. PREV. MUNICIPAL DE SALVADOR DO SUL,,MUNICIPAL,AUTARQUIA,,,PUBLICA,4320/64,4-EXTINTO,165,SALVADOR DO SUL,4316501
88115,CONS. INTERM. DE SAÚDE DA REGIÃO DAS MISSÕES,CISMISSÕES,MUNICIPAL,CONSÓRCIO ADMINISTRATIVO,2264781000157,,PRIVADA,4320/64,1-ATIVO,268,ENTRE-IJUÍS,4306932
88116,"FUND. DE CULTURA ,  ARTE E TURISMO DE ESTEIO",FUNCATE,MUNICIPAL,FUNDAÇÃO,3570990000191,,PUBLICA,4320/64,4-EXTINTO,76,ESTEIO,4307708
88118,FUND. DE CULTURA E ARTE DE CARLOS BARBOSA,PROARTE,MUNICIPAL,FUNDAÇÃO,3731178000109,www.carlosbarbosa.rs.gov.br,PRIVADA,4320/64,1-ATIVO,47,CARLOS BARBOSA,4304804
88119,INST. PREV. DOS SERV. DE IGREJINHA,IPREMI,MUNICIPAL,AUTARQUIA,3467153000131,www.ipremi.net,PUBLICA,4320/64,1-ATIVO,100,IGREJINHA,4310108
88120,INST. MUN. PREV.E ASS. DO SERV. PÚBL. - S.  AUGUSTO,IMPAS,MUNICIPAL,AUTARQUIA,4205104000193,,PUBLICA,4320/64,4-EXTINTO,178,SANTO AUGUSTO,4317806
88122,BANRISUL SERVIÇOS LTDA.,,ESTADUAL,SOCIEDADE LIMITADA,92934215000106,www.banrisulserviços.com.br,PRIVADA,6404/76,4-EXTINTO,149,PORTO ALEGRE,4314902
88123,CONS. INTERM. DE SAÚDE,COIS,MUNICIPAL,CONSÓRCIO ADMINISTRATIVO,93592368000177,,PUBLICA,4320/64,1-ATIVO,189,SÃO LUIZ GONZAGA,4318903
88124,CONS. ROTA DO YUCUMÃ,YUCUMÃ,MUNICIPAL,CONSÓRCIO ADMINISTRATIVO,3827511000170,www.yucuma.com.br,PUBLICA,4320/64,1-ATIVO,219,TRÊS PASSOS,4321907
88125,INST. PREV. DOS SERV. PÚBL. DO MUNIC. - TRÊS PASSOS,IPSTP,MUNICIPAL,AUTARQUIA,4510687000166,www.ipstp.com.br,PUBLICA,4320/64,1-ATIVO,219,TRÊS PASSOS,4321907
88126,CONSÓRCIO INTERMUNICIPAL DE MÁQUINAS,,MUNICIPAL,CONSÓRCIO ADMINISTRATIVO,2228896000196,,PRIVADA,4320/64,4-EXTINTO,214,TENENTE PORTELA,4321402
88127,FUND. ART. DES. POLIT.PÚBL. P.PESSOAS PORT.DEFIC.E ALTAS HABILID.,FADERS,ESTADUAL,FUNDAÇÃO,92100155000118,www.faders.rs.gov.br,PRIVADA,4320/64,1-ATIVO,149,PORTO ALEGRE,4314902
88129,INST. PREV. SERV. PÚBL. MUN. - SANTA ROSA,PREVIROSA,MUNICIPAL,AUTARQUIA,4465992000183,,PUBLICA,4320/64,1-ATIVO,172,SANTA ROSA,4317202
88131,CONSÓRCIO INTERMUNICIPAL - NOVA RAMADA,,MUNICIPAL,CONSÓRCIO ADMINISTRATIVO,2054562000143,,PRIVADA,6404/76,4-EXTINTO,431,NOVA RAMADA,4313334
88132,HOSPITAL MUNICIPAL DE NOVO HAMBURGO,HMNH,MUNICIPAL,AUTARQUIA,4337634000195,,PUBLICA,4320/64,8-AGUARDA BAIXA CNPJ / DOCUMENTO,134,NOVO HAMBURGO,4313409
88133,GABINETE DE REFORMA AGRÁRIA,GRA,ESTADUAL,,,,PUBLICA,4320/64,4-EXTINTO,149,PORTO ALEGRE,4314902
88134,HOSP. NOSSA SRA. DO CARMO - AUTARQUIA MUNICIPAL - TAPES,HNSC,MUNICIPAL,AUTARQUIA,97731889000119,,PUBLICA,4320/64,1-ATIVO,211,TAPES,4321105
88135,CONSÓRCIO INTERM. SAÚDE DA REGIÃO CENTRO DO ESTADO RS - CIS,CIS,MUNICIPAL,CONSÓRCIO ADMINISTRATIVO,94446804000162,www.consissma.com.br,PRIVADA,4320/64,4-EXTINTO,169,SANTA MARIA,4316907
88136,UNIVERSIDADE ESTADUAL DO RIO GRANDE DO SUL,UERGS,ESTADUAL,FUNDAÇÃO,4732975000165,www.uergs.edu.br,PRIVADA,4320/64,1-ATIVO,149,PORTO ALEGRE,4314902
88137,FUND. DE ESPORTE E LAZER DO RIO GRANDE DO SUL,FUNDERGS,ESTADUAL,FUNDAÇÃO,4996928000129,www.fundergs.rs.gov.br,PRIVADA,4320/64,4-EXTINTO,149,PORTO ALEGRE,4314902
88138,FUND. EDUCACIONAL E TECNOLÓGICA DE CARAZINHO,FUNDETEC,MUNICIPAL,FUNDAÇÃO,4648692000130,www.carazinho.rs.gov.br,PUBLICA,4320/64,4-EXTINTO,46,CARAZINHO,4304705
88139,"CONSÓRCIO INTERMUNICIPAL DE CARAZINHO, NOVA BOA VISTA, E OUTROS",,MUNICIPAL,CONSÓRCIO ADMINISTRATIVO,4767832000199,,PUBLICA,6404/76,4-EXTINTO,46,CARAZINHO,4304705
88140,FUND. DE ATENDIMENTO SÓCIO-EDUCATIVO DO RGS,FASERGS,ESTADUAL,FUNDAÇÃO,92956077000158,www.fase.rs.gov.br,PRIVADA,4320/64,1-ATIVO,149,PORTO ALEGRE,4314902
88141,FUND. DE PROTEÇÃO ESPECIAL DO RIO GRANDE DO SUL,FPERGS,ESTADUAL,FUNDAÇÃO,5110425000177,www.fpe.rs.gov.br,PUBLICA,4320/64,1-ATIVO,149,PORTO ALEGRE,4314902
88142,"ASSOC. CONS. INTERM. MUNIC. PALMITINHO, PINHEIRINHO VALE,VISTA ALEGRE",,MUNICIPAL,ASSOCIAÇÃO,2063658000178,palmitinho.rs.gov.br,PUBLICA,6404/76,4-EXTINTO,138,PALMITINHO,4313805
88143,DEP. MUNICIPAL DE HABITAÇÃO - GRAVATAÍ,DEMHAB,MUNICIPAL,AUTARQUIA,4377376000170,www.gravatai.rs.gov.br,PUBLICA,4320/64,4-EXTINTO,91,GRAVATAÍ,4309209
88144,"CONS. INTERM. DOS MUNIC. DE BARRA FUNDA, CHAPADA, N BOA VISTA, N BARR",,MUNICIPAL,CONSÓRCIO ADMINISTRATIVO,2245277000100,www.novobarreiro.rs.gov.br,PUBLICA,4320/64,1-ATIVO,380,NOVA BOA VISTA,4312955
88145,"CONS. INTERM. MUNIC. B FUNDA, CONSTANTINA, N BARREIRO, S JOSÉ MISS",,MUNICIPAL,CONSÓRCIO ADMINISTRATIVO,4726250000164,,PUBLICA,4320/64,4-EXTINTO,340,BARRA FUNDA,4301958
88146,INST. PREV. SERV. PUBL. MUNIC. DE IJUÍ,PREVIJUÍ,MUNICIPAL,FUNDAÇÃO,4778819000135,,PUBLICA,4320/64,1-ATIVO,101,IJUÍ,4310207
88147,INST. DE PREV. DOS SERV. PÚBL. DO MUN. DE CAMAQUÃ,FAPS,MUNICIPAL,AUTARQUIA,5102937000191,www.camaqua.rs.gov.br,PUBLICA,4320/64,1-ATIVO,35,CAMAQUÃ,4303509
88148,CONS. INTERM. DE SAÚDE DO GRANDE SARANDI,,MUNICIPAL,CONSÓRCIO ADMINISTRATIVO,4828326000162,www.sarandi.rs.gov.br/transparencia1/consor,PUBLICA,4320/64,1-ATIVO,201,SARANDI,4320107
88149,INST. PREV. SOCIAL SERV. MUN. DE PASSO FUNDO,IPPASSO,MUNICIPAL,AUTARQUIA,4903989000102,www.ippasso.com.br,PUBLICA,4320/64,1-ATIVO,141,PASSO FUNDO,4314100
88150,CIA. MUN. DE INFRAESTR. E DESENVOLV. - SELBACH,COMUDES,MUNICIPAL,EMPRESA PÚBLICA,5133573000107,,PUBLICA,6404/76,4-EXTINTO,203,SELBACH,4320305
88151,CIA. DE DESENVOLVIMENTO MUNICIPAL E INFRAESTRUTURA - COTIPORÃ,CODEMI,MUNICIPAL,EMPRESA PÚBLICA,5284048000192,,PUBLICA,6404/76,4-EXTINTO,239,COTIPORÃ,4305959
88152,DEP. MUNICIPAL PREV. SERV. PÚBL. MUNICIPIO DE PORTO ALEGRE,PREVIMPA,MUNICIPAL,AUTARQUIA,5332568000123,www.portoalegre.rs.gov.br,PUBLICA,4320/64,1-ATIVO,149,PORTO ALEGRE,4314902
88153,INST. PREV.  ASSIST. À SAÚDE SERV. PÚBL. MUN. DE S. MARIA,IPASSP-SM,MUNICIPAL,AUTARQUIA,4870834000109,www.ipasspsm.net,PUBLICA,4320/64,1-ATIVO,169,SANTA MARIA,4316907
88154,INST. PREV. DOS SERV. PÚBL. MUN. DE SÃO GABRIEL,IPRESG,MUNICIPAL,AUTARQUIA,5150569000157,ipresg.com.br,PUBLICA,4320/64,1-ATIVO,183,SÃO GABRIEL,4318309
88155,DEP. MUNICIPAL DE ENERGIA ELÉTRICA DE PUTINGA,DEMEEP,MUNICIPAL,AUTARQUIA,4805857000130,www.putinga.rs.gov.br,PUBLICA,4320/64,1-ATIVO,152,PUTINGA,4315206
88156,FUNDAÇÃO HOSPITAL MUNICIPAL SCHLATTER - FELIZ,,MUNICIPAL,FUNDAÇÃO,5233354000108,www.feliz.rs.gov.br,PUBLICA,4320/64,4-EXTINTO,80,FELIZ,4308102
88157,SECRETARIA DE COMUNICAÇÃO SOCIAL,SECS,ESTADUAL,,,,PUBLICA,4320/64,4-EXTINTO,149,PORTO ALEGRE,4314902
88159,INST. PREV. ASSIST. SERV. MUN. DE CANOAS,CANOASPREV,MUNICIPAL,AUTARQUIA,5550055000199,www.canoasprev.rs.gob.br,PUBLICA,4320/64,1-ATIVO,45,CANOAS,4304606
88160,FUNDAÇÃO CULTURAL PADRE OTÁVIO CEQUIM - CAÇAPAVA DO SUL,,MUNICIPAL,FUNDAÇÃO,88142302000145,,PUBLICA,6404/76,4-EXTINTO,28,CAÇAPAVA DO SUL,4302808
88161,INST. DE PREVID. DOS SERV. PÚBL. DO MUNIC. DE GUAÍBA,GUAIBAPREV,MUNICIPAL,AUTARQUIA,5438669000183,www.guaiba.rs.gov.br,PUBLICA,4320/64,1-ATIVO,92,GUAÍBA,4309308
88162,GABINETE DA REFORMA AGRÁRIA E COOPERATIVISMO,GRAC,ESTADUAL,,,www.grac.rs.gov.br,PUBLICA,4320/64,4-EXTINTO,149,PORTO ALEGRE,4314902
88163,CONS. INTERM. ESMERALDA / PINHAL DA SERRA,,MUNICIPAL,CONSÓRCIO ADMINISTRATIVO,4676444000100,www.cieps.net.br,PUBLICA,4320/64,1-ATIVO,73,ESMERALDA,4307401
88164,FUND. DE ASSIST.  À CRIANÇA E AO ADOLESC. - TAQUARI,FUNDACAT,MUNICIPAL,FUNDAÇÃO,93236362000167,,PRIVADA,4320/64,1-ATIVO,213,TAQUARI,4321303
88165,CONSÓRCIO INTERM. DA BACIA HIDROGRÁFICA DO RIO FORQUETA,CONIRFO,MUNICIPAL,CONSÓRCIO ADMINISTRATIVO,5590746000116,,PUBLICA,6404/76,4-EXTINTO,449,MARQUES DE SOUZA,4312054
88166,CONS. INTERM. DE GESTÃO DE RESÍDUOS SÓLIDOS,CIGRES,MUNICIPAL,CONSÓRCIO ADMINISTRATIVO,4975175000175,www.preftm.gov.br,PUBLICA,4320/64,4-EXTINTO,218,TRÊS DE MAIO,4321808
88167,FUNDAÇÃO MUNICIPAL TERRA & COR - PEDRO OSÓRIO,,MUNICIPAL,FUNDAÇÃO,245228000141,,PUBLICA,4320/64,4-EXTINTO,142,PEDRO OSÓRIO,4314209
88168,BANRISUL S.A. - ADMINISTRADORA DE CONSÓRCIOS,BAC,ESTADUAL,SOCIEDADE ANÔNIMA,92692979000124,www.banrisulconsorcios.com.br,PRIVADA,6404/76,1-ATIVO,149,PORTO ALEGRE,4314902
88169,INST. MUN. PREV. E ASSIST. SERV. PÚBLICO IBIRUBÁ,IMPASI,MUNICIPAL,AUTARQUIA,4609460000172,www.ibiruba.rs.gov.br,PUBLICA,4320/64,1-ATIVO,99,IBIRUBÁ,4310009
88170,TRIBUNAL MILITAR DO ESTADO,TJM,ESTADUAL,,89522064000247,,PUBLICA,4320/64,4-EXTINTO,149,PORTO ALEGRE,4314902
88171,ASSESSORIA DE COMUNICAÇÃO SOCIAL,ACS,ESTADUAL,,87934675000196,www.estado.rs.gov.br,PUBLICA,4320/64,4-EXTINTO,149,PORTO ALEGRE,4314902
88172,CONS. DE DESENV. SUSTENT. DA QUARTA COLÔNIA - CONDESUS/QUARTA COLÔNIA,CONDESUS,MUNICIPAL,CONSÓRCIO ADMINISTRATIVO,1509149000163,www.condesusquartacolonia.com.br,PUBLICA,4320/64,1-ATIVO,405,SÃO JOÃO DO POLÊSINE,4318432
88173,FUND. PASSO FUNDO DE TURISMO PASSOTUR,PASSOTUR,MUNICIPAL,FUNDAÇÃO,5849029000166,www.pmpf.rs.gov.br,PUBLICA,4320/64,4-EXTINTO,141,PASSO FUNDO,4314100
88174,CONS. INTERM. DE GESTÃO DE RESÍDUOS SÓLIDOS,CIGRES,MUNICIPAL,CONSÓRCIO ADMINISTRATIVO,7363412000135,www.pmseberi.com.br,PUBLICA,4320/64,1-ATIVO,202,SEBERI,4320206
88175,CONS. INTERM. DE DESENV. SUSTENT.- REGIÃO DOS CAMPOS DE CIMA DA SERRA,CONDESUS,MUNICIPAL,CONSÓRCIO ADMINISTRATIVO,4712762000171,www.condesus.com.br,PUBLICA,4320/64,1-ATIVO,225,VACARIA,4322509
88176,CONS. INTERM. DE GERENCIAMENTO DE RESÍDUOS SÓLIDOS URBANOS,COMANDAÍ,MUNICIPAL,CONSÓRCIO ADMINISTRATIVO,8236352000152,,PRIVADA,4320/64,1-ATIVO,94,GUARANI DAS MISSÕES,4309506
88178,INSTITUTO-GERAL DE PERÍCIAS,IGP,ESTADUAL,,2626165000107,www.igp.rs.gov.br,PUBLICA,4320/64,1-ATIVO,149,PORTO ALEGRE,4314902
88179,CONSELHO MUNICIPAL DIREITOS CRIANÇA ADOLESCENTE - ENCANTADO,COMDICA,MUNICIPAL,ASSOCIAÇÃO,3369331000191,,PUBLICA,6404/76,4-EXTINTO,67,ENCANTADO,4306809
88180,CONS. INTERM. DE DEFESA DO RIO CAMAQUÃ,CIDERCA,MUNICIPAL,CONSÓRCIO ADMINISTRATIVO,90153073000106,,PRIVADA,6404/76,4-EXTINTO,248,AMARAL FERRADOR,4300638
88181,HOSP. MUNICIPAL DE PRONTO SOCORRO DEP. NELSON MARCHEZAN - CANOAS,HPSC,MUNICIPAL,AUTARQUIA,,,PUBLICA,4320/64,4-EXTINTO,45,CANOAS,4304606
88182,CONS. INTERM. SAÚDE ASSOCIAÇÃO MUNICÍPIOS LITORAL NORTE,AMLINORTE,MUNICIPAL,CONSÓRCIO ADMINISTRATIVO,3043185000100,,PUBLICA,4320/64,4-EXTINTO,135,OSÓRIO,4313508
88183,EMPRESA MUNICIPAL DE INFORMÁTICA DE PELOTAS,COINPEL,MUNICIPAL,SOCIEDADE ANÔNIMA,91560573000125,pelotas.rs.gov.br,PRIVADA,6404/76,1-ATIVO,144,PELOTAS,4314407
88184,CONS. INTERM. DESENVOL. SUSTENTÁVEL DAS ÁGUAS DA SERRA,CONDESAS,MUNICIPAL,CONSÓRCIO ADMINISTRATIVO,7025946000151,,PRIVADA,6404/76,4-EXTINTO,428,SÃO MARTINHO DA SERRA,4319125
88187,CONSÓRCIO INTERM. DE SAÚDE DA REGIÃO FRONTEIRA,CIS,MUNICIPAL,CONSÓRCIO ADMINISTRATIVO,7397142000183,,PUBLICA,6404/76,4-EXTINTO,16,BAGÉ,4301602
88188,CONS. INTERM. DA AGRICULTURA,CIDA,MUNICIPAL,CONSÓRCIO ADMINISTRATIVO,2013318000132,,PUBLICA,4320/64,4-EXTINTO,172,SANTA ROSA,4317202
88189,CONSÓRCIO INTERMUNICIPAL DA AGRICULTURA,CIDA,MUNICIPAL,CONSÓRCIO ADMINISTRATIVO,5660265000130,,PRIVADA,4320/64,4-EXTINTO,69,ERECHIM,4307005
88190,CONS. INTERM. DE SAÚDE DO VALE DO RIO TAQUARI,CONSISA,MUNICIPAL,CONSÓRCIO ADMINISTRATIVO,7242772000189,www.concisavrt.com.br,PUBLICA,4320/64,1-ATIVO,113,LAJEADO,4311403
88191,CONSÓRCIO INTERMUNICIPAL DE SAÚDE DA REGIÃO VALE DO JACUÍ,CIS,MUNICIPAL,CONSÓRCIO ADMINISTRATIVO,6205888000185,,PUBLICA,4320/64,4-EXTINTO,207,SOBRADINHO,4320701
88192,CONSÓRCIO INTERM. DE SAÚDE DA REGIÃO DO VALE DO RIO CAÍ,CIS/CAÍ,MUNICIPAL,CONSÓRCIO ADMINISTRATIVO,7662324000134,,PUBLICA,4320/64,4-EXTINTO,123,MONTENEGRO,4312401
88193,EMPRESA BAGEENSE DE TRANSPORTE E CIRCULAÇÃO LTDA - BAGÉ,EBTC,MUNICIPAL,EMPRESA PÚBLICA,5598005000181,,PRIVADA,6404/76,4-EXTINTO,16,BAGÉ,4301602
88194,CONSORCIO DE SAUDE INTER-MUNICIPAL,CONSIM,MUNICIPAL,CONSÓRCIO ADMINISTRATIVO,8007591000130,www.consimrs.com.br,PUBLICA,4320/64,1-ATIVO,137,PALMEIRA DAS MISSÕES,4313706
88195,CONSÓRCIO INTERMUNICIPAL DE DESENVOLVIMENTO REGIONAL DO NORTE,CONINDER,MUNICIPAL,CONSÓRCIO ADMINISTRATIVO,7795273000119,,PRIVADA,4320/64,4-EXTINTO,319,TAQUARUÇU DO SUL,4321329
88196,CONS. DE DESENV. INTERM. DOS MUNIC. DO ALTO JACUÍ,COMAJA,MUNICIPAL,CONSÓRCIO ADMINISTRATIVO,3656200000195,www.comaja.com.br,PUBLICA,4320/64,1-ATIVO,99,IBIRUBÁ,4310009
88197,CIA. ESTADUAL DE ENERGIA ELÉTRICA PARTICIPAÇÕES,CEEE-PAR,ESTADUAL,SOCIEDADE ANÔNIMA,8420472000105,www.ceee.com.br,PRIVADA,6404/76,1-ATIVO,149,PORTO ALEGRE,4314902
88198,CIA. ESTADUAL DE DISTRIBUIÇÃO DE ENERGIA  ELÉTRICA,CEEE-D,ESTADUAL,SOCIEDADE ANÔNIMA,8467115000100,www.ceee.com.br,PRIVADA,6404/76,1-ATIVO,149,PORTO ALEGRE,4314902
88199,CIA. ESTADUAL DE GERAÇÃO E TRANSMISSÃO DE ENERGIA ELÉTRICA,CEEE-GT,ESTADUAL,SOCIEDADE ANÔNIMA,92715812000131,www.ceee.com.br,PRIVADA,6404/76,1-ATIVO,149,PORTO ALEGRE,4314902
88200,FUND. EDUCACIONAL DA CRIANÇA E DO ADOLESCENTE,FECA,MUNICIPAL,FUNDAÇÃO,87604955000136,,PRIVADA,6404/76,1-ATIVO,141,PASSO FUNDO,4314100
88201,INST. DE PLANEJAMENTO DE SANTA MARIA,,MUNICIPAL,AUTARQUIA,8537127000156,,PUBLICA,4320/64,1-ATIVO,169,SANTA MARIA,4316907
88203,CONS. INTERM. DE SERVIÇOS DO VALE DO RIO PARDO,CISVALE,MUNICIPAL,CONSÓRCIO ADMINISTRATIVO,7664821000171,www.cisvalerp.com.br,PUBLICA,4320/64,1-ATIVO,168,SANTA CRUZ DO SUL,4316808
88204,CIA. DE DESENV. DE GRAVATAÍ,CDG,MUNICIPAL,SOCIEDADE DE ECONOMIA MISTA,8149550000189,www.cdg-rs.com.br,PRIVADA,6404/76,3-EM LIQUIDAÇÃO,91,GRAVATAÍ,4309209
88205,CONS. INTERM. DE DESENV. SUSTENT. CAMINHO DAS ORIGENS,CONDESUS,MUNICIPAL,CONSÓRCIO ADMINISTRATIVO,1603255000101,www.caminhodasorigens.com.br,PUBLICA,4320/64,1-ATIVO,174,SANTIAGO,4317400
88216,CONS. INTERM. - CI - CENTRO SUL,CI-CS,MUNICIPAL,CONSÓRCIO ADMINISTRATIVO,7926117000140,www.consorciocentrosul.com/,PUBLICA,4320/64,1-ATIVO,35,CAMAQUÃ,4303509
88217,CONSÓRCIO INTERM. PARA DESENVOLVIMENTO INTEGRADO,CONINDI,MUNICIPAL,CONSÓRCIO ADMINISTRATIVO,5534537000155,,PUBLICA,6404/76,4-EXTINTO,196,SÃO SEPÉ,4319604
88218,CONS. INTERM. P/PROD. MUDAS FRUTÍFERAS MESA P/CLIMA TEMPERADO,CONMUDAS,MUNICIPAL,CONSÓRCIO ADMINISTRATIVO,5576573000181,,PRIVADA,6404/76,8-AGUARDA BAIXA CNPJ / DOCUMENTO,164,ROSÁRIO DO SUL,4316402
88219,FUND. HOSPITALAR SÃO JOSÉ - CAMBARÁ DO SUL,FHSJ,MUNICIPAL,FUNDAÇÃO,8943130000170,,PUBLICA,4320/64,1-ATIVO,36,CAMBARÁ DO SUL,4303608
88220,TRIBUNAL DE JUSTIÇA MILITAR,TJM,ESTADUAL,,89522064000247,www.tjmrs.jus.br          www.tjm.rs.gov.br,PUBLICA,4320/64,1-ATIVO,149,PORTO ALEGRE,4314902
88221,"FUND. MUN. DE ESPORTES, LAZER E EVENTOS DO MUN. DE VERANÓPOLIS",FUNDESVE,MUNICIPAL,FUNDAÇÃO,8219687000162,,PUBLICA,4320/64,4-EXTINTO,228,VERANÓPOLIS,4322806
88223,"SECRETARIA DA AGRICULTURA, PECUÁRIA, PESCA E AGRONEGÓCIO",SEAPPA,ESTADUAL,,93021632000112,www.seapa.rs.gov.br,PUBLICA,4320/64,2-EM DESMEMBRAMENTO,149,PORTO ALEGRE,4314902
88224,PREVIDÊNCIA DO RIO GRANDE - PREVIRG,PREVIRG,MUNICIPAL,AUTARQUIA,9487310000157,www.riogrande.rs.gov.br,PUBLICA,4320/64,1-ATIVO,156,RIO GRANDE,4315602
88225,COMUSA - SERVIÇOS DE ÁGUA E ESGOTO DE NOVO HAMBURGO,COMUSA,MUNICIPAL,AUTARQUIA,9509569000151,www.comusa.rs.gov.br,PUBLICA,4320/64,1-ATIVO,134,NOVO HAMBURGO,4313409
88226,AGÊNCIA MUN.REGUL.SERV. SANEAM. DEMAIS SERV.PUBL.DELEG. - CANOAS,AGR-CANOAS,MUNICIPAL,AUTARQUIA,9285810000106,,PUBLICA,4320/64,4-EXTINTO,45,CANOAS,4304606
88227,FUND. DOS MUNICÍPIOS DAS MISSÕES - FUNMISSÕES,FUNMISSÕES,MUNICIPAL,CONSÓRCIO ADMINISTRATIVO,4939481000156,www.ammissoes.com.br,PRIVADA,4320/64,1-ATIVO,51,CERRO LARGO,4305207
88228,CONS. PÚBL. SAN. BÁSICO DA BACIA HIDROG. DO RIO DOS SINOS,PRÓ-SINOS,MUNICIPAL,CONSÓRCIO ADMINISTRATIVO,9150005000175,www.prosinos.rs.gov.br,PUBLICA,4320/64,1-ATIVO,76,ESTEIO,4307708
88229,AGASA - CIA. DE DESENV. ECON. E SOCIAL - S. A. PATRULHA,AGASA,MUNICIPAL,SOCIEDADE ANÔNIMA,96298450000181,www.pmsap.com.br,PUBLICA,6404/76,1-ATIVO,176,SANTO ANTÔNIO DA PATRULHA,4317608
88230,INST. PREV. SERV. TIT. CARGO EFET. MUN. CARAZINHO,PREVICARAZ,MUNICIPAL,AUTARQUIA,10225642000142,www.previcarazinho.com.br,PUBLICA,4320/64,1-ATIVO,46,CARAZINHO,4304705
88231,SUPERINTENDÊNCIA DA EDUCAÇÃO PROFISSIONAL,SUEPRO,ESTADUAL,GOVERNO DO ESTADO,2423709000125,www.seduc.rs.gov.br,PUBLICA,4320/64,1-ATIVO,149,PORTO ALEGRE,4314902
88232,CONS. INTERM. DE GESTÃO AMPLIADA DA REGIÃO CARBONÍFERA - CIGA,CIGA,MUNICIPAL,CONSÓRCIO ADMINISTRATIVO,7145704000100,www.saojeronimo.rs.gov.br,PUBLICA,4320/64,1-ATIVO,184,SÃO JERÔNIMO,4318408
88233,CONS. PÚBL. DA ASSOC. DOS MUNIC. DO LITORAL NORTE,CP AMLINOR,MUNICIPAL,CONSÓRCIO ADMINISTRATIVO,3043185000100,www.cpamlinorte.com.br,PUBLICA,4320/64,1-ATIVO,135,OSÓRIO,4313508
88234,SECRETARIA DA TRANSPARÊNCIA E DA PROBIDADE ADMINISTRATIVA,SETRANSP,ESTADUAL,,,www.gg.rs.gov.br,PUBLICA,4320/64,4-EXTINTO,149,PORTO ALEGRE,4314902
88235,CONS. INTERM. DO MÉDIO ALTO URUGUAI,CIMAU,MUNICIPAL,CONSÓRCIO ADMINISTRATIVO,2493318000187,www.cis.com.br,PUBLICA,4320/64,1-ATIVO,159,RODEIO BONITO,4315909
